account_id,customer_age,account_type,account_open_date,current_balance,avg_daily_balance,monthly_transactions,monthly_volume,overdraft_count_3m,credit_score,state,suspicious_activity,account_status
ACC_00001656,42,Checking,2018-03-29,2509.56,2328.13,15,4993.77,1,739,NY,0,Active
ACC_00001657,60,Savings,2016-11-08,11688.56,9806.74,1,8367.86,0,849,IL,0,Active
ACC_00001658,26,Savings,2019-04-04,14745.58,11814.61,6,5884.16,0,773,OH,0,Active
ACC_00001659,62,Checking,2023-09-12,2405.81,2878.0,28,8353.18,0,482,GA,0,Active
ACC_00001660,53,Savings,2023-05-06,6547.14,6322.81,14,3438.47,1,604,MI,0,Active
ACC_00001661,37,Savings,2019-03-28,945.26,999.82,5,434.27,1,515,CA,0,Active
ACC_00001662,48,Savings,2016-06-06,1963.9,1685.62,7,1354.25,0,505,GA,0,Active
ACC_00001663,50,Checking,2021-09-03,84.68,76.21,23,219.68,1,850,IL,0,Active
ACC_00001664,48,Checking,2019-10-12,1040.67,1100.2,30,3614.74,1,568,IL,0,Active
ACC_00001665,67,Savings,2015-12-03,6167.1,7348.36,9,2265.07,1,676,OH,0,Dormant
ACC_00001666,69,Checking,2022-04-17,2207.64,2440.69,23,5671.11,0,664,PA,0,Dormant
ACC_00001667,65,Savings,2016-01-09,3592.61,2760.48,14,2517.62,0,752,FL,0,Active
ACC_00001668,42,Business Checking,2021-02-06,857880.68,767923.22,47,2361607.64,3,721,NC,0,Active
ACC_00001669,22,Checking,2020-09-11,6312.15,4427.02,21,19646.62,0,620,NY,0,Active
ACC_00001670,18,Money Market,2016-08-08,53218.54,37862.15,11,39472.52,0,700,GA,0,Active
ACC_00001671,48,Savings,2017-09-13,37539.95,44124.9,5,22835.27,0,754,PA,0,Active
ACC_00001672,60,Money Market,2016-01-07,22956.38,28063.8,11,18191.37,1,647,OH,0,Dormant
ACC_00001673,59,Savings,2024-05-17,10607.47,11062.49,11,5200.38,0,679,NC,0,Active
ACC_00001674,22,Savings,2023-08-05,1108.48,870.78,13,808.76,1,579,NC,0,Active
ACC_00001675,61,Savings,2025-05-20,6018.06,5206.47,8,3333.4,1,850,FL,0,Active
ACC_00001676,25,Checking,2018-09-15,9922.61,8304.42,25,21068.08,0,702,NC,0,Dormant
ACC_00001677,57,Money Market,2023-07-04,10715.73,10895.26,5,7082.04,0,700,NC,0,Active
ACC_00001678,18,Savings,2021-06-08,39766.63,38565.79,6,14995.61,0,669,MI,0,Active
ACC_00001679,48,Business Checking,2018-09-26,42849.13,35043.54,32,197682.21,1,712,TX,0,Active
ACC_00001680,18,Checking,2020-11-05,2655.15,2360.62,22,5306.6,1,801,OH,0,Dormant
ACC_00001681,18,Checking,2017-05-27,4014.43,3985.36,21,13561.95,0,603,NY,0,Active
ACC_00001682,35,Checking,2025-01-28,15721.93,15653.94,29,52192.64,0,738,IL,0,Active
ACC_00001683,22,Money Market,2024-03-05,58570.97,74946.54,6,42630.89,0,740,FL,0,Active
ACC_00001684,31,Checking,2020-03-24,2419.44,3003.36,27,5893.82,1,722,FL,0,Active
ACC_00001685,59,Savings,2020-05-12,3072.61,2781.76,15,2189.35,1,812,NC,0,Active
ACC_00001686,55,Savings,2023-04-12,2413.86,1946.58,7,1052.68,1,598,NC,0,Active
ACC_00001687,40,Checking,2021-11-13,3863.33,3779.7,24,7457.7,0,687,TX,0,Active
ACC_00001688,52,Checking,2025-05-08,3461.36,2964.93,20,12762.5,0,607,CA,0,Active
ACC_00001689,35,Checking,2016-01-07,1302.31,1378.01,23,3229.45,1,718,IL,0,Active
ACC_00001690,66,Checking,2018-10-09,6773.39,6838.76,24,12720.85,0,622,GA,0,Active
ACC_00001691,34,Savings,2023-03-23,12396.8,10644.76,8,4036.48,1,687,GA,0,Active
ACC_00001692,24,Money Market,2017-09-30,16906.42,20999.41,11,12865.26,2,675,FL,0,Active
ACC_00001693,55,Savings,2021-11-22,6582.22,4820.0,7,1883.49,1,729,CA,0,Active
ACC_00001694,49,Checking,2017-01-01,6627.58,7255.66,15,10352.18,1,771,NY,0,Active
ACC_00001695,34,Checking,2018-10-17,558.11,548.07,19,1813.15,1,647,PA,0,Closed
ACC_00001696,44,Checking,2020-11-16,2505.45,2607.51,24,8877.72,1,625,MI,0,Active
ACC_00001697,51,Checking,2022-03-04,632.47,643.91,18,1641.3,0,683,MI,0,Active
ACC_00001698,23,Savings,2015-09-19,24739.39,27853.79,7,19552.95,0,688,OH,0,Dormant
ACC_00001699,76,CD,2020-12-30,37291.73,30288.73,6,10305.6,0,655,NC,0,Active
ACC_00001700,31,Checking,2023-06-21,10819.7,7762.99,25,33087.08,2,619,FL,0,Active
ACC_00001701,45,Checking,2021-09-19,13907.0,10168.12,22,35413.7,1,850,NC,0,Active
ACC_00001702,46,Checking,2017-04-26,19203.87,23390.35,31,76160.03,0,726,OH,0,Dormant
ACC_00001703,18,Checking,2016-09-23,2287.9,1942.67,30,7652.04,1,786,MI,0,Active
ACC_00001704,66,Savings,2016-08-25,26110.79,26214.86,7,5596.51,1,789,FL,0,Active
ACC_00001705,52,CD,2024-04-29,18969.49,19200.58,9,13687.85,1,525,OH,0,Active
ACC_00001706,75,Checking,2018-04-14,423729.44,507834.4,26,1117811.22,0,538,TX,0,Active
ACC_00001707,45,Checking,2022-10-22,3184.34,3860.51,26,5384.73,1,792,IL,0,Active
ACC_00001708,38,Money Market,2025-05-04,28555.01,28497.34,12,12414.14,2,652,PA,0,Active
ACC_00001709,36,Checking,2017-09-04,2076.08,1925.84,30,3256.72,1,739,GA,0,Active
ACC_00001710,76,Savings,2017-07-27,4339.3,4536.29,9,3087.07,0,694,MI,0,Active
ACC_00001711,18,Money Market,2020-11-11,11891.69,11752.93,8,4284.3,0,771,GA,0,Active
ACC_00001712,33,Savings,2024-07-04,6534.44,8051.88,3,3824.74,0,850,FL,0,Active
ACC_00001713,26,Checking,2022-04-18,3531.06,3862.69,23,5646.26,1,656,PA,0,Active
ACC_00001714,51,Savings,2019-12-02,53013.83,61487.51,3,17666.97,0,749,MI,0,Active
ACC_00001715,48,Money Market,2020-07-01,30787.89,25405.52,7,12691.15,0,735,CA,0,Active
ACC_00001716,70,Checking,2020-10-26,11723.57,11300.76,26,38946.99,1,578,PA,0,Active
ACC_00001717,18,Savings,2024-03-26,10857.77,13720.7,9,5526.83,0,667,TX,0,Active
ACC_00001718,70,Checking,2025-08-02,2323.27,2457.7,29,5172.08,1,850,TX,0,Active
ACC_00001719,29,Checking,2016-09-15,9337.69,8208.68,27,27332.01,2,720,OH,0,Dormant
ACC_00001720,41,Money Market,2018-11-24,4465.58,4393.83,5,3157.14,0,451,GA,0,Active
ACC_00001721,21,Savings,2016-04-28,48540.04,41843.44,6,38614.52,1,589,TX,0,Dormant
ACC_00001722,77,Savings,2019-06-30,7798.42,5494.42,7,3327.79,0,701,IL,0,Dormant
ACC_00001723,31,CD,2024-09-19,33974.31,39725.17,6,19267.79,1,497,NY,0,Active
ACC_00001724,59,Checking,2021-05-16,9761.29,11233.52,15,23821.68,1,761,MI,0,Active
ACC_00001725,38,Savings,2017-03-03,14073.56,9854.49,9,5944.0,0,586,IL,0,Dormant
ACC_00001726,27,Money Market,2016-04-01,35520.32,42555.74,3,14228.93,1,689,NC,0,Active
ACC_00001727,23,Checking,2018-03-24,17423.0,17255.4,27,42754.9,0,743,FL,0,Active
ACC_00001728,42,Checking,2024-01-22,5322.49,6737.03,14,8056.87,0,795,NY,0,Active
ACC_00001729,18,Savings,2019-10-30,7085.85,7446.49,7,2983.02,1,850,IL,0,Active
ACC_00001730,30,Checking,2022-09-06,7695.86,8204.31,27,17160.83,0,657,PA,0,Active
ACC_00001731,45,CD,2018-03-22,29843.68,35453.49,6,19331.72,0,709,CA,0,Active
ACC_00001732,73,Checking,2025-03-22,505.74,438.36,32,1253.77,0,749,FL,0,Closed
ACC_00001733,83,CD,2021-06-27,18019.01,13570.39,6,13332.27,0,628,NY,0,Dormant
ACC_00001734,65,Savings,2016-07-02,6764.61,8000.9,11,4850.26,1,538,TX,0,Dormant
ACC_00001735,54,Money Market,2025-05-21,15327.67,18849.71,8,11038.15,0,850,CA,0,Active
ACC_00001736,62,Checking,2022-01-15,416.89,380.69,27,1304.83,1,616,TX,0,Active
ACC_00001737,44,Checking,2018-07-11,688.69,828.46,24,1346.27,0,602,NY,0,Dormant
ACC_00001738,51,CD,2024-06-30,54861.11,67614.73,8,18626.25,1,529,NC,0,Active
ACC_00001739,31,Checking,2016-05-06,5125.62,5524.28,25,8912.78,0,689,NC,0,Active
ACC_00001740,23,Savings,2023-11-16,17762.41,19314.65,9,6755.17,1,719,IL,0,Active
ACC_00001741,27,Checking,2018-02-04,1855.52,2048.43,20,5611.97,0,816,TX,0,Dormant
ACC_00001742,37,Checking,2019-01-26,2624.21,3269.08,24,9734.29,0,561,OH,0,Active
ACC_00001743,22,Savings,2023-06-27,16510.95,12899.1,6,9888.66,2,707,TX,0,Closed
ACC_00001744,56,Business Checking,2021-07-28,50162.44,48586.01,44,117208.84,2,670,IL,0,Active
ACC_00001745,18,Savings,2017-02-25,4768.12,4185.44,9,2125.47,0,664,TX,0,Dormant
ACC_00001746,42,Money Market,2018-06-23,59442.25,60456.77,11,26510.79,2,847,PA,0,Closed
ACC_00001747,84,Savings,2017-10-14,444.54,418.0,3,185.0,0,440,NY,0,Active
ACC_00001748,40,Savings,2019-05-28,1651.37,2126.76,6,849.54,0,646,OH,0,Active
ACC_00001749,50,Savings,2022-08-31,37786.76,26888.78,10,29212.96,0,606,MI,0,Active
ACC_00001750,39,Money Market,2025-01-02,24573.88,29454.39,10,8453.69,0,742,GA,0,Active
ACC_00001751,57,Business Checking,2025-01-14,3141289.78,3170593.23,39,17641707.23,0,850,OH,0,Active
ACC_00001752,24,Savings,2021-06-18,14681.01,10362.65,9,9817.92,0,850,NY,0,Active
ACC_00001753,36,CD,2018-08-08,95030.93,107264.66,5,66357.95,0,674,GA,0,Active
ACC_00001754,38,Checking,2020-10-09,394.22,395.34,15,1498.0,2,595,MI,0,Active
ACC_00001755,50,Checking,2019-08-26,444.39,529.31,15,1250.97,0,531,NY,0,Active
ACC_00001756,89,CD,2016-05-18,58101.99,47991.8,7,14742.44,0,776,TX,0,Active
ACC_00001757,64,Checking,2022-01-11,3161.46,3079.34,25,4794.24,0,725,CA,0,Active
ACC_00001758,50,Savings,2017-07-19,31012.53,35384.73,4,15206.7,0,647,OH,0,Active
ACC_00001759,46,Savings,2019-04-28,2771.25,2924.63,7,1352.87,0,689,GA,0,Active
ACC_00001760,75,Savings,2020-12-24,54841.65,48681.55,14,17991.02,1,537,OH,0,Active
ACC_00001761,51,Checking,2025-02-28,2460.88,2818.89,19,3870.91,0,719,MI,0,Active
ACC_00001762,45,Checking,2021-09-13,607.51,767.03,24,1396.76,1,817,CA,0,Active
ACC_00001763,64,Checking,2025-06-10,525.27,646.02,25,1505.0,0,720,OH,0,Active
ACC_00001764,32,Money Market,2018-09-28,4266.99,4386.48,13,3146.55,0,709,NY,0,Active
ACC_00001765,38,Checking,2017-10-18,5875.57,4284.88,17,16589.93,2,693,PA,0,Active
ACC_00001766,51,Checking,2024-11-08,13188.0,10899.3,28,50623.48,1,850,NY,0,Active
ACC_00001767,63,Checking,2021-06-10,36589.92,27979.34,28,133337.48,0,850,IL,0,Active
ACC_00001768,86,Savings,2019-05-26,3200.54,3208.89,13,2182.59,0,849,IL,0,Active
ACC_00001769,31,Checking,2020-01-11,7371.09,9197.25,20,13804.99,0,620,NY,0,Active
ACC_00001770,30,Savings,2016-01-25,11679.2,10407.19,8,4434.64,0,797,FL,0,Dormant
ACC_00001771,68,Savings,2018-06-26,19155.94,16850.91,7,15220.02,1,746,MI,0,Active
ACC_00001772,37,Savings,2023-02-16,8155.7,6144.58,8,1708.7,0,694,CA,0,Active
ACC_00001773,32,Checking,2018-05-26,3030.49,2583.77,26,4610.68,0,744,FL,0,Active
ACC_00001774,77,Savings,2022-03-03,4367.59,4522.76,9,1074.55,1,840,MI,0,Active
ACC_00001775,51,Savings,2016-07-09,35443.98,41710.49,8,8263.83,0,638,FL,0,Active
ACC_00001776,28,Savings,2022-12-27,9896.21,12033.19,5,4830.44,0,730,NC,0,Active
ACC_00001777,18,Checking,2020-12-26,7378.67,8930.44,20,27057.21,0,826,CA,0,Active
ACC_00001778,66,Checking,2020-04-11,4757.65,4975.01,23,18028.18,1,616,MI,0,Active
ACC_00001779,48,Money Market,2021-10-07,226940.45,267279.86,13,123650.05,0,652,FL,0,Active
ACC_00001780,58,Checking,2022-06-28,7910.31,6153.15,30,27431.52,0,565,TX,0,Dormant
ACC_00001781,18,Checking,2017-10-03,29777.28,29158.3,29,115401.5,0,656,NC,0,Dormant
ACC_00001782,46,CD,2015-11-06,97004.85,74405.86,5,22930.66,0,623,OH,0,Active
ACC_00001783,46,Savings,2024-03-03,6341.95,8080.95,12,2819.06,0,546,NY,0,Active
ACC_00001784,34,Savings,2024-02-20,3455.02,4007.43,10,2095.58,0,638,CA,0,Dormant
ACC_00001785,58,Checking,2022-06-24,465.19,594.09,20,1186.45,0,603,FL,0,Active
ACC_00001786,71,Savings,2025-04-19,13836.23,14188.07,5,4878.62,0,546,GA,0,Active
ACC_00001787,65,Checking,2018-09-23,842.32,1063.0,33,2137.64,2,694,NY,0,Active
ACC_00001788,49,Checking,2021-06-28,775.47,764.85,28,1461.66,1,668,OH,0,Dormant
ACC_00001789,47,Money Market,2019-09-07,33412.82,38514.04,8,24258.61,0,773,TX,0,Active
ACC_00001790,21,Checking,2025-07-23,1989.08,1573.71,30,7104.88,0,652,GA,0,Active
ACC_00001791,26,Checking,2017-01-10,316.8,379.24,26,934.15,0,668,IL,0,Active
ACC_00001792,39,Checking,2020-05-04,95.62,102.19,27,325.88,1,783,PA,0,Active
ACC_00001793,42,Savings,2016-09-19,44284.13,35338.37,11,22215.84,0,660,PA,0,Active
ACC_00001794,18,Checking,2018-06-12,1064.42,1200.5,21,3000.01,1,850,CA,0,Active
ACC_00001795,39,Checking,2022-02-03,314.94,282.8,19,895.28,3,668,CA,0,Active
ACC_00001796,45,Savings,2020-11-06,19702.66,24475.3,10,11348.96,1,599,GA,0,Active
ACC_00001797,23,Checking,2021-11-09,250.4,291.92,31,708.14,0,704,TX,0,Active
ACC_00001798,33,Savings,2018-07-14,5166.72,6058.81,3,2785.19,1,672,GA,0,Active
ACC_00001799,22,Checking,2019-11-09,2183.47,2033.43,23,8086.32,0,589,FL,0,Active
ACC_00001800,63,Money Market,2019-04-06,31215.49,32938.46,7,10371.82,0,648,MI,0,Active
ACC_00001801,34,CD,2017-10-29,46490.47,51181.47,4,29261.0,0,702,IL,0,Active
ACC_00001802,30,Checking,2015-11-20,52902.45,50155.86,24,132641.4,0,703,NY,0,Closed
ACC_00001803,45,Checking,2020-12-17,2385.48,1901.67,31,9105.15,0,642,PA,0,Active
ACC_00001804,27,CD,2017-11-08,38723.62,31164.61,10,30086.88,0,658,GA,0,Active
ACC_00001805,23,Checking,2019-06-19,2811.01,2537.34,28,7293.19,1,713,MI,0,Active
ACC_00001806,72,Checking,2017-07-01,7404.12,5573.72,25,19173.39,0,570,IL,0,Active
ACC_00001807,47,Checking,2022-08-21,2974.38,2488.52,17,4856.43,0,728,FL,0,Active
ACC_00001808,18,Money Market,2017-12-06,42117.51,31010.03,10,12033.75,1,765,NC,0,Active
ACC_00001809,45,Checking,2024-02-18,7040.41,8669.0,28,21559.87,1,656,IL,0,Active
ACC_00001810,18,Savings,2021-09-02,163808.97,138148.81,7,62461.12,0,755,NC,0,Active
ACC_00001811,49,Savings,2020-03-30,32575.36,29433.43,7,9684.74,0,751,TX,0,Active
ACC_00001812,33,Savings,2020-06-05,9790.82,7204.63,11,3462.77,0,649,TX,0,Active
ACC_00001813,25,Money Market,2017-12-06,97669.34,109797.36,14,21548.27,0,491,IL,0,Active
ACC_00001814,27,Money Market,2022-05-06,22040.82,26786.27,4,11273.04,0,642,OH,0,Active
ACC_00001815,59,Checking,2020-11-11,148.77,176.32,24,491.66,0,708,FL,0,Active
ACC_00001816,41,Savings,2024-08-28,15175.57,17218.39,8,9434.56,0,666,TX,0,Active
ACC_00001817,66,Money Market,2019-11-20,16912.42,21778.53,8,12825.77,0,772,TX,0,Dormant
ACC_00001818,41,Checking,2023-05-18,71418.69,88466.03,38,243280.94,1,692,PA,0,Active
ACC_00001819,36,Checking,2018-03-22,256.19,187.1,18,608.87,0,666,MI,0,Active
ACC_00001820,26,Checking,2021-11-29,1387.08,1486.94,23,2790.42,0,831,GA,0,Active
ACC_00001821,31,Savings,2015-10-16,1052.17,811.96,7,767.32,0,678,CA,0,Active
ACC_00001822,45,Checking,2025-01-13,208.67,147.23,25,830.25,0,789,PA,0,Active
ACC_00001823,21,Checking,2025-01-06,12252.14,13807.37,18,42922.31,0,664,TX,0,Dormant
ACC_00001824,51,Checking,2021-09-22,4093.43,4497.79,21,9333.26,1,589,PA,0,Active
ACC_00001825,18,Savings,2019-03-07,10030.53,8882.34,11,5079.41,1,746,CA,0,Active
ACC_00001826,74,Checking,2022-01-01,24649.65,28518.08,23,82047.9,1,726,NY,0,Active
ACC_00001827,54,Checking,2024-11-02,1840.3,2006.73,23,7231.15,0,318,NY,0,Active
ACC_00001828,61,Money Market,2017-01-06,16487.4,14400.17,13,6193.69,0,577,MI,0,Active
ACC_00001829,62,Checking,2022-10-02,7943.12,6154.75,26,22402.33,1,761,IL,0,Active
ACC_00001830,54,Money Market,2017-05-26,15522.18,19761.51,9,8254.1,1,657,NC,0,Active
ACC_00001831,68,Savings,2016-05-15,4125.19,4711.84,7,2820.32,0,702,NY,0,Active
ACC_00001832,18,Checking,2024-02-28,1983.84,1751.19,22,5942.77,0,697,NC,0,Active
ACC_00001833,39,Checking,2020-03-02,3530.75,4118.8,24,7350.55,0,712,OH,0,Active
ACC_00001834,62,Checking,2017-08-30,347.66,373.32,26,597.92,0,850,GA,0,Active
ACC_00001835,48,Savings,2018-11-14,10241.97,11909.81,14,7188.04,0,568,PA,0,Active
ACC_00001836,44,Savings,2024-08-26,4310.14,3901.16,7,2191.7,2,654,OH,0,Active
ACC_00001837,55,Checking,2019-05-26,12435.58,13863.27,23,28572.33,1,782,GA,0,Active
ACC_00001838,60,Checking,2024-11-28,2614.74,2647.74,19,8498.97,0,645,PA,0,Closed
ACC_00001839,54,Savings,2024-02-02,12629.22,11810.6,11,7346.78,2,738,TX,0,Active
ACC_00001840,68,Savings,2017-01-08,8192.54,7259.6,8,6002.63,0,657,NY,0,Active
ACC_00001841,40,Money Market,2023-11-20,6166.75,5995.15,6,3192.39,2,711,GA,0,Active
ACC_00001842,60,Checking,2023-12-23,1342.29,1621.41,22,2863.55,0,698,PA,0,Active
ACC_00001843,57,Checking,2019-01-16,38834.05,30778.23,21,67296.31,0,685,NY,0,Closed
ACC_00001844,60,Savings,2022-09-29,2471.68,2172.53,8,1744.54,1,762,GA,0,Active
ACC_00001845,52,CD,2016-10-08,60655.47,46805.74,11,44997.17,1,850,IL,0,Dormant
ACC_00001846,62,Checking,2021-07-19,1715.15,2216.14,29,2776.65,0,759,TX,0,Active
ACC_00001847,58,Checking,2022-03-20,1491.26,1456.84,24,2295.91,0,560,GA,0,Active
ACC_00001848,26,Checking,2020-01-01,5337.36,4164.31,25,9743.92,1,842,GA,0,Active
ACC_00001849,48,Savings,2025-05-23,5435.12,4564.49,6,1825.88,1,770,NC,0,Active
ACC_00001850,18,CD,2022-08-07,33699.4,41973.46,10,10227.5,1,555,MI,0,Active
ACC_00001851,45,Checking,2019-08-09,1726.24,1244.62,28,4684.4,0,724,NY,0,Active
ACC_00001852,45,CD,2022-11-11,26535.05,23797.05,7,20053.45,0,618,TX,0,Active
ACC_00001853,18,Savings,2021-10-04,1457.73,1382.83,4,1118.17,0,850,NY,0,Active
ACC_00001854,43,Savings,2022-10-19,9364.66,10331.21,4,5039.07,0,679,TX,0,Dormant
ACC_00001855,35,Checking,2021-04-17,12854.28,9118.25,30,28849.55,2,521,CA,0,Active
ACC_00001856,33,Business Checking,2016-05-29,2137.19,2240.22,32,11188.29,0,723,IL,0,Active
ACC_00001857,36,Savings,2019-05-15,2673.49,2746.27,7,1022.27,1,816,PA,0,Active
ACC_00001858,21,Business Checking,2020-12-16,5614.05,6059.11,45,26558.48,0,674,OH,0,Dormant
ACC_00001859,41,CD,2016-02-03,12098.2,14206.52,11,6453.53,0,667,PA,0,Active
ACC_00001860,64,Checking,2018-03-27,4114.78,4105.06,26,11163.17,0,635,NC,0,Active
ACC_00001861,29,Savings,2021-01-07,6005.02,7310.02,9,3539.27,3,646,NC,0,Active
ACC_00001862,53,Money Market,2019-09-13,21509.31,18475.87,11,14839.36,0,650,IL,0,Dormant
ACC_00001863,18,Savings,2016-03-21,6076.92,7093.88,9,2866.38,0,587,NC,0,Active
ACC_00001864,40,Money Market,2025-06-22,21864.68,23801.69,6,8176.01,1,768,TX,0,Active
ACC_00001865,30,CD,2024-11-21,33774.58,33683.55,7,14742.7,2,703,GA,0,Active
ACC_00001866,52,CD,2016-03-23,18708.29,23029.97,6,12668.3,1,454,CA,0,Active
ACC_00001867,66,Checking,2017-02-01,13846.61,17341.03,19,36826.36,1,729,IL,0,Active
ACC_00001868,35,Checking,2016-01-06,11074.48,9627.07,25,31784.26,0,812,PA,0,Active
ACC_00001869,61,CD,2023-11-22,53557.5,57505.31,13,18437.89,0,552,GA,0,Active
ACC_00001870,42,Money Market,2020-06-06,18525.94,18703.02,6,14036.62,1,763,NY,0,Active
ACC_00001871,49,Checking,2024-08-29,573.37,595.57,31,1169.45,0,735,IL,0,Dormant
ACC_00001872,18,Checking,2018-06-18,2653.58,1995.4,17,10168.21,1,752,NY,0,Active
ACC_00001873,37,Money Market,2017-12-21,39673.65,43489.37,3,27798.67,0,737,NY,0,Dormant
ACC_00001874,44,Checking,2022-01-02,1525.4,1605.7,35,4380.83,1,666,IL,0,Active
ACC_00001875,37,Money Market,2017-07-01,53366.17,56888.19,12,15371.01,0,739,NY,0,Active
ACC_00001876,18,Savings,2023-01-01,20548.52,15232.07,14,5632.22,0,633,PA,0,Active
ACC_00001877,18,Checking,2021-09-01,536.21,658.19,28,1523.85,1,713,MI,0,Active
ACC_00001878,55,CD,2016-02-03,20438.17,18231.1,6,5877.06,0,763,OH,0,Active
ACC_00001879,31,Checking,2019-02-07,6988.39,8392.61,20,25041.96,0,710,CA,0,Active
ACC_00001880,62,Checking,2021-09-15,475.15,420.11,21,1135.1,1,759,MI,0,Active
ACC_00001881,40,CD,2016-01-18,14945.29,11880.57,10,9464.57,0,696,TX,0,Active
ACC_00001882,51,Checking,2020-01-06,179.78,199.63,33,640.21,0,718,IL,0,Closed
ACC_00001883,56,Checking,2020-08-21,472.17,342.13,14,1828.15,0,587,NC,0,Active
ACC_00001884,70,Savings,2022-02-02,13103.73,10167.85,5,9042.31,0,699,GA,0,Active
ACC_00001885,40,Savings,2019-03-31,2523.66,2969.37,7,1182.74,0,494,GA,0,Dormant
ACC_00001886,36,Money Market,2020-10-30,69738.66,81455.57,8,48382.23,1,755,IL,0,Active
ACC_00001887,52,Checking,2018-05-14,28337.56,27251.69,23,73051.89,0,648,TX,0,Active
ACC_00001888,18,Savings,2020-12-12,3464.59,4219.75,17,2290.33,0,847,MI,0,Active
ACC_00001889,45,Checking,2023-05-06,83962.47,89972.7,20,192273.03,0,816,GA,0,Active
ACC_00001890,60,Checking,2018-04-12,97.2,77.25,22,262.32,0,794,TX,0,Dormant
ACC_00001891,44,Business Checking,2024-12-20,29096.5,29932.44,45,92484.85,4,788,OH,0,Active
ACC_00001892,21,Checking,2016-03-14,58923.74,61958.2,22,95035.1,1,850,GA,0,Active
ACC_00001893,55,Savings,2020-04-06,28004.08,25696.2,8,18486.24,0,658,OH,0,Active
ACC_00001894,27,Savings,2024-10-29,14376.74,10200.82,9,7473.03,0,719,NC,0,Dormant
ACC_00001895,32,Savings,2020-03-20,78890.36,90461.12,3,59331.25,1,589,FL,0,Dormant
ACC_00001896,18,Savings,2021-09-11,14774.92,12019.84,10,6313.92,0,717,GA,0,Active
ACC_00001897,75,Checking,2020-07-07,174.14,201.97,23,444.82,0,675,FL,0,Active
ACC_00001898,37,Business Checking,2025-01-20,150458.67,129665.07,51,592637.17,0,722,PA,0,Active
ACC_00001899,52,Money Market,2021-01-03,32395.53,24772.6,7,24986.87,0,431,IL,0,Dormant
ACC_00001900,59,Checking,2017-05-27,18584.97,22374.52,28,52305.5,1,672,FL,0,Active
ACC_00001901,34,Checking,2018-11-08,5561.32,6105.38,23,11648.39,0,699,FL,0,Active
ACC_00001902,61,Checking,2021-11-25,4646.43,3613.41,27,15547.13,1,661,NC,0,Active
ACC_00001903,47,Checking,2023-09-17,3000.99,3738.28,24,5599.97,1,652,NY,0,Active
ACC_00001904,62,Money Market,2021-10-19,58824.2,54644.67,9,33379.77,0,822,IL,0,Active
ACC_00001905,29,Checking,2025-03-01,1209.97,1373.23,23,3075.91,0,760,GA,0,Dormant
ACC_00001906,70,Checking,2019-04-17,25303.01,24250.98,18,55238.33,0,569,MI,0,Active
ACC_00001907,50,Checking,2017-02-07,11607.3,14238.65,27,27587.6,0,738,PA,0,Active
ACC_00001908,73,Checking,2020-06-22,6354.78,8043.37,24,15337.32,0,830,GA,0,Active
ACC_00001909,41,Money Market,2018-02-02,33625.37,37755.96,7,19996.58,0,657,OH,0,Dormant
ACC_00001910,47,Money Market,2018-05-31,93914.59,88797.3,7,56818.43,1,751,PA,0,Active
ACC_00001911,51,Checking,2016-12-10,6819.52,6164.68,27,23293.62,0,637,FL,0,Dormant
ACC_00001912,34,Checking,2025-04-20,1775.58,2295.5,26,3106.3,0,846,CA,0,Dormant
ACC_00001913,37,Checking,2018-07-17,2724.0,2664.27,21,6215.87,0,733,GA,0,Active
ACC_00001914,56,Checking,2024-06-06,703.68,720.37,21,1109.0,0,733,TX,0,Active
ACC_00001915,21,Checking,2021-12-19,5910.61,7252.9,23,13287.69,0,786,TX,0,Dormant
ACC_00001916,29,Checking,2016-07-13,2852.46,2651.14,28,8474.61,1,628,TX,0,Active
ACC_00001917,52,Checking,2025-06-24,4856.56,3554.1,21,11892.13,0,773,NY,0,Closed
ACC_00001918,61,CD,2019-07-30,24935.42,32148.38,11,9466.03,1,738,IL,0,Active
ACC_00001919,74,Money Market,2020-09-04,17254.51,17594.53,13,5060.21,0,782,IL,0,Active
ACC_00001920,85,CD,2019-07-28,41141.36,50897.23,12,10739.11,0,729,FL,0,Active
ACC_00001921,51,Savings,2022-12-15,13780.63,14809.53,6,3812.12,0,806,IL,0,Active
ACC_00001922,40,CD,2016-06-28,26462.48,21343.12,11,18952.7,0,712,OH,0,Active
ACC_00001923,46,Money Market,2023-11-18,7447.42,5459.37,6,3266.79,0,714,PA,0,Active
ACC_00001924,36,Savings,2022-05-04,2539.85,2041.27,8,559.92,0,696,MI,0,Active
ACC_00001925,36,Checking,2021-04-28,9255.12,9164.45,25,28759.66,1,850,TX,0,Active
ACC_00001926,28,Savings,2024-10-08,105091.26,113079.24,9,68988.45,1,797,TX,0,Active
ACC_00001927,31,CD,2022-05-09,73295.0,76762.81,10,35192.55,0,829,NY,0,Active
ACC_00001928,66,Checking,2019-06-06,8489.1,9772.85,21,14396.45,0,785,GA,0,Active
