loan_id,application_date,applicant_age,annual_income,credit_score,employment_years,debt_to_income_ratio,loan_type,loan_amount,loan_term_months,interest_rate,is_approved,is_default,state,purpose,own_home,years_at_address
LOAN_0002726,2024-10-31,23,22473,821,2,0.296,Student,87242.61,120,0.03,1,0,NC,home_improvement,0,0
LOAN_0002727,2025-03-20,52,53033,708,14,0.086,Business,166244.82,36,0.11,1,0,NY,medical,0,2
LOAN_0002728,2024-08-29,38,38118,646,11,0.19,Mortgage,179314.96,360,0.1322,0,0,TX,vacation,1,0
LOAN_0002729,2024-02-01,42,57540,446,4,0.24,Auto,44004.83,48,0.3769,0,0,GA,business,0,5
LOAN_0002730,2024-12-15,35,20553,850,1,0.345,Mortgage,99212.19,300,0.03,1,0,MI,debt_consolidation,1,4
LOAN_0002731,2024-01-05,58,42836,613,0,0.115,Mortgage,106894.29,180,0.1916,1,0,TX,medical,1,2
LOAN_0002732,2025-01-28,61,32840,459,1,0.126,Business,62347.61,84,0.3698,0,0,GA,vacation,0,9
LOAN_0002733,2024-01-14,32,52309,842,20,0.221,Mortgage,122790.31,240,0.03,1,0,PA,education,1,9
LOAN_0002734,2025-05-12,22,67089,663,20,0.403,Personal,38447.66,60,0.208,1,0,MI,debt_consolidation,0,6
LOAN_0002735,2023-10-12,56,25494,770,3,0.441,Personal,34999.27,48,0.0927,0,0,IL,vacation,1,1
LOAN_0002736,2025-04-17,37,59428,724,0,0.062,Auto,46701.51,72,0.0744,1,0,GA,vacation,0,15
LOAN_0002737,2024-01-14,18,53095,735,12,0.437,Personal,34512.42,24,0.1433,1,0,TX,medical,1,2
LOAN_0002738,2023-09-28,50,70681,804,0,0.17,Student,65495.37,180,0.03,1,0,CA,home_improvement,0,8
LOAN_0002739,2024-05-10,45,44464,700,2,0.161,Mortgage,166333.97,180,0.0943,1,0,IL,debt_consolidation,1,2
LOAN_0002740,2024-10-11,64,105051,805,8,0.496,Mortgage,233290.74,240,0.03,1,0,PA,debt_consolidation,1,2
LOAN_0002741,2025-05-12,42,45207,547,3,0.094,Mortgage,182634.46,360,0.2544,1,1,CA,other,1,0
LOAN_0002742,2025-01-16,37,74635,793,4,0.322,Mortgage,232813.85,240,0.03,1,0,PA,other,1,3
LOAN_0002743,2024-10-25,34,52497,850,24,0.327,Business,178625.73,48,0.03,1,1,MI,business,1,5
LOAN_0002744,2024-03-24,59,88475,801,1,0.031,Mortgage,157133.32,240,0.03,1,1,IL,vacation,0,2
LOAN_0002745,2023-09-07,62,111175,575,1,0.139,Personal,21475.54,48,0.2907,0,0,CA,business,1,11
LOAN_0002746,2024-07-13,68,85788,649,1,0.108,Personal,11073.83,60,0.2191,1,0,OH,debt_consolidation,0,1
LOAN_0002747,2023-11-16,49,68485,545,4,0.23,Personal,40142.09,36,0.3266,1,0,GA,education,1,3
LOAN_0002748,2025-03-10,39,51416,733,3,0.228,Mortgage,131282.95,240,0.0601,0,0,OH,debt_consolidation,0,3
LOAN_0002749,2024-01-31,37,56644,719,1,0.53,Business,98727.24,60,0.1018,0,0,CA,home_improvement,0,4
LOAN_0002750,2025-07-29,23,20000,509,2,0.106,Student,72732.59,240,0.2897,0,0,PA,debt_consolidation,1,0
LOAN_0002751,2024-06-07,31,31065,814,1,0.626,Business,96606.16,84,0.03,0,0,MI,education,1,2
LOAN_0002752,2023-10-01,23,49754,652,2,0.258,Auto,35453.59,48,0.1439,1,0,CA,education,0,4
LOAN_0002753,2023-09-14,51,46181,639,14,0.666,Auto,50385.21,48,0.1854,0,0,GA,education,1,0
LOAN_0002754,2024-07-17,27,86990,459,12,0.248,Auto,64094.28,36,0.3594,0,0,NC,other,1,7
LOAN_0002755,2024-11-29,52,28717,507,15,0.062,Personal,8883.1,36,0.3611,1,0,TX,debt_consolidation,1,2
LOAN_0002756,2024-06-14,23,104667,850,14,0.145,Personal,15164.72,48,0.0323,1,0,GA,medical,1,0
LOAN_0002757,2023-09-29,77,23843,675,5,0.779,Student,68526.37,180,0.1178,0,0,GA,education,0,1
LOAN_0002758,2025-05-27,87,37990,518,0,0.378,Mortgage,159680.51,240,0.2871,0,0,OH,home_improvement,1,5
LOAN_0002759,2025-07-15,35,33038,643,2,0.147,Mortgage,109612.93,240,0.1525,1,0,OH,business,0,5
LOAN_0002760,2023-12-10,40,34804,805,2,0.18,Personal,30880.76,24,0.0645,0,0,NC,home_improvement,0,3
LOAN_0002761,2024-10-27,48,26013,503,7,0.361,Personal,30837.41,24,0.3619,0,0,TX,home_improvement,1,2
LOAN_0002762,2025-03-25,32,49203,706,4,0.124,Mortgage,152786.62,300,0.075,1,0,NY,education,1,0
LOAN_0002763,2024-03-25,32,99862,741,12,0.261,Mortgage,302866.21,360,0.0527,1,0,NY,debt_consolidation,1,0
LOAN_0002764,2024-08-03,22,47415,708,4,0.54,Student,23084.42,120,0.101,0,0,PA,vacation,1,0
LOAN_0002765,2024-08-21,51,98297,594,1,0.617,Business,75260.2,24,0.2377,1,0,GA,business,1,2
LOAN_0002766,2025-04-15,46,79285,511,2,0.557,Mortgage,124836.62,300,0.2835,0,0,MI,vacation,1,1
LOAN_0002767,2023-10-01,18,62646,778,3,0.094,Student,89562.62,180,0.03,1,0,MI,debt_consolidation,1,1
LOAN_0002768,2025-02-22,34,75494,641,3,0.194,Personal,17447.71,24,0.2308,0,0,NY,debt_consolidation,0,0
LOAN_0002769,2023-12-02,61,40930,670,9,0.248,Business,127470.79,60,0.1606,1,0,NY,other,1,5
LOAN_0002770,2024-05-13,58,79754,836,0,0.562,Student,84966.98,240,0.03,1,1,PA,medical,0,0
LOAN_0002771,2025-04-25,40,47574,728,2,0.31,Auto,51474.34,36,0.0834,1,0,CA,home_improvement,1,0
LOAN_0002772,2023-09-12,27,66369,761,3,0.429,Student,46648.26,240,0.0435,1,0,GA,other,0,0
LOAN_0002773,2024-11-25,36,27363,845,13,0.319,Business,90800.45,48,0.03,1,0,NC,education,1,0
LOAN_0002774,2023-11-22,26,39606,850,5,0.163,Personal,41635.34,48,0.03,0,0,NC,business,0,12
LOAN_0002775,2023-10-21,60,30581,796,10,0.324,Mortgage,140403.7,240,0.03,0,0,MI,other,0,3
LOAN_0002776,2024-09-24,55,22121,682,4,0.695,Mortgage,101504.68,300,0.1107,0,0,FL,education,1,2
LOAN_0002777,2025-02-13,41,62329,640,0,0.506,Mortgage,250887.37,240,0.1431,1,0,IL,home_improvement,1,0
LOAN_0002778,2024-03-26,18,44878,516,18,0.498,Personal,25660.23,60,0.3477,0,0,CA,debt_consolidation,1,0
LOAN_0002779,2025-08-28,39,21016,703,1,0.458,Business,52690.76,84,0.1167,0,0,GA,business,0,1
LOAN_0002780,2024-05-28,18,60983,603,6,0.493,Student,51507.95,240,0.1921,0,0,IL,other,1,0
LOAN_0002781,2025-07-18,36,77254,635,2,0.154,Business,247719.73,84,0.2002,1,0,MI,vacation,0,4
LOAN_0002782,2025-07-24,38,76234,465,4,0.53,Mortgage,123056.28,180,0.314,0,0,MI,debt_consolidation,1,7
LOAN_0002783,2025-05-29,44,44855,698,13,0.183,Personal,26750.84,60,0.1609,1,0,IL,vacation,0,0
LOAN_0002784,2023-12-05,29,41008,547,1,0.147,Business,53769.05,36,0.2719,0,0,NY,other,0,0
LOAN_0002785,2025-08-10,36,71857,550,4,0.524,Personal,41236.19,60,0.3222,1,0,IL,debt_consolidation,1,6
LOAN_0002786,2025-08-28,32,20000,718,4,0.439,Mortgage,99900.89,240,0.0651,0,0,GA,debt_consolidation,0,8
LOAN_0002787,2024-05-12,29,30767,809,2,0.245,Auto,36603.42,60,0.03,1,0,NY,education,1,5
LOAN_0002788,2024-03-30,19,72975,600,6,0.117,Personal,29460.24,48,0.2924,0,0,MI,medical,1,2
LOAN_0002789,2025-05-05,24,38317,850,2,0.043,Personal,15833.04,60,0.03,0,0,CA,business,0,1
LOAN_0002790,2024-09-13,18,83538,611,2,0.173,Auto,27105.2,72,0.2139,1,0,CA,vacation,0,1
LOAN_0002791,2024-08-01,48,25941,708,0,0.134,Personal,47187.27,60,0.1571,0,0,MI,debt_consolidation,1,6
LOAN_0002792,2023-11-30,38,81436,724,5,0.181,Mortgage,159240.82,300,0.0731,0,0,CA,vacation,0,3
LOAN_0002793,2024-07-05,66,68598,606,4,0.365,Auto,66571.19,72,0.2116,0,0,FL,home_improvement,0,0
LOAN_0002794,2025-01-15,71,72445,678,3,0.105,Business,273119.12,24,0.1559,1,0,NC,debt_consolidation,1,4
LOAN_0002795,2025-01-12,24,28478,549,43,0.109,Auto,42614.43,48,0.2462,0,0,TX,business,1,0
LOAN_0002796,2024-09-22,45,20752,626,5,0.178,Auto,27506.19,72,0.1829,1,0,FL,medical,1,4
LOAN_0002797,2023-12-09,50,46692,774,0,0.37,Mortgage,130554.07,240,0.03,1,0,TX,business,1,0
LOAN_0002798,2025-05-12,34,24536,689,1,0.545,Auto,68652.36,72,0.123,0,0,NY,business,0,7
LOAN_0002799,2025-04-07,35,99715,733,3,0.152,Personal,34184.77,60,0.1455,1,0,NC,debt_consolidation,0,5
LOAN_0002800,2024-05-18,50,60279,757,6,0.253,Auto,25211.71,36,0.0564,0,0,IL,medical,1,0
LOAN_0002801,2025-06-29,36,85107,765,2,0.26,Auto,27971.92,36,0.0336,0,0,IL,home_improvement,1,1
LOAN_0002802,2024-11-26,59,51082,754,4,0.091,Auto,56782.56,60,0.0402,0,0,CA,home_improvement,0,2
LOAN_0002803,2024-07-01,49,91719,641,4,0.164,Mortgage,363514.54,180,0.1416,1,0,IL,business,0,0
LOAN_0002804,2024-11-20,26,27502,760,2,0.233,Personal,22839.86,36,0.1134,1,0,OH,vacation,1,0
LOAN_0002805,2023-12-09,18,181922,784,9,0.124,Personal,39371.71,48,0.0818,1,0,IL,other,1,5
LOAN_0002806,2023-12-07,62,132610,709,9,0.792,Auto,56774.71,72,0.0969,1,0,FL,medical,1,0
LOAN_0002807,2025-06-07,34,79899,786,4,0.149,Student,62736.84,180,0.03,1,0,PA,other,0,2
LOAN_0002808,2024-06-03,55,28008,783,1,0.273,Mortgage,117896.24,240,0.03,0,0,FL,home_improvement,0,1
LOAN_0002809,2024-04-22,45,75460,541,10,0.295,Business,75464.4,60,0.2813,1,0,TX,business,0,2
LOAN_0002810,2024-04-11,50,52901,588,1,0.429,Mortgage,174228.38,240,0.1962,0,0,NC,business,0,2
LOAN_0002811,2024-12-20,44,20000,558,0,0.133,Mortgage,96311.77,240,0.2286,0,0,CA,business,1,5
LOAN_0002812,2024-12-03,56,39422,769,7,0.186,Mortgage,181366.68,360,0.03,1,0,NY,medical,0,1
LOAN_0002813,2024-01-30,29,65161,650,0,0.109,Business,203930.62,36,0.1831,1,0,FL,vacation,1,4
LOAN_0002814,2025-01-02,27,23921,850,4,0.146,Auto,26142.06,72,0.03,1,0,MI,home_improvement,1,1
LOAN_0002815,2024-09-11,60,20590,850,6,0.4,Auto,34857.0,48,0.03,0,0,GA,other,1,0
LOAN_0002816,2025-07-17,39,59188,665,2,0.561,Auto,63906.73,48,0.1404,1,0,NC,debt_consolidation,1,21
LOAN_0002817,2024-12-01,28,82645,783,2,0.092,Student,71749.73,120,0.03,1,0,NY,vacation,0,6
LOAN_0002818,2024-01-20,60,28312,511,6,0.354,Personal,8162.62,36,0.3471,0,0,FL,medical,0,0
LOAN_0002819,2024-06-09,57,74744,609,0,0.447,Mortgage,267008.68,360,0.1863,1,0,FL,business,1,0
LOAN_0002820,2024-05-02,32,121916,582,0,0.252,Auto,21176.09,72,0.2155,1,1,MI,home_improvement,1,5
LOAN_0002821,2024-01-11,29,34653,662,15,0.466,Personal,27590.15,24,0.1938,1,0,NY,vacation,0,8
LOAN_0002822,2024-04-19,48,53864,565,0,0.431,Mortgage,124840.84,240,0.2205,0,0,GA,business,1,0
LOAN_0002823,2025-01-04,28,33983,589,14,0.42,Student,19547.92,120,0.229,1,0,MI,business,1,3
LOAN_0002824,2024-04-23,18,28970,586,3,0.163,Student,12100.99,120,0.2071,0,0,FL,vacation,1,11
LOAN_0002825,2024-05-31,49,45426,528,1,0.231,Student,53759.05,180,0.2744,0,0,GA,debt_consolidation,0,1
LOAN_0002826,2025-07-20,41,73726,668,7,0.226,Mortgage,133347.21,240,0.1163,1,0,GA,vacation,1,0
LOAN_0002827,2024-03-20,59,46850,620,0,0.158,Auto,66303.87,48,0.2069,1,0,GA,business,1,2
LOAN_0002828,2025-04-08,46,82581,724,0,0.786,Business,355158.88,84,0.1041,1,1,OH,education,0,0
LOAN_0002829,2025-08-06,34,55079,754,3,0.111,Auto,22166.76,60,0.054,1,0,NY,other,1,1
LOAN_0002830,2025-05-30,62,56451,345,1,0.059,Business,214161.32,36,0.4812,0,0,CA,debt_consolidation,0,2
LOAN_0002831,2024-11-16,50,85925,681,1,0.523,Mortgage,122774.07,300,0.1105,1,0,FL,business,1,0
LOAN_0002832,2024-02-08,45,81678,755,6,0.245,Mortgage,345285.12,180,0.03,1,0,IL,vacation,1,1
LOAN_0002833,2025-03-22,30,32380,799,9,0.159,Mortgage,110414.75,360,0.03,1,0,CA,medical,1,1
LOAN_0002834,2025-08-08,18,116098,508,9,0.204,Mortgage,278105.67,300,0.2945,1,0,IL,home_improvement,1,5
LOAN_0002835,2025-05-17,47,63899,517,3,0.067,Mortgage,118364.8,360,0.2612,1,1,PA,debt_consolidation,0,0
LOAN_0002836,2025-08-21,51,136794,671,4,0.561,Mortgage,450898.82,240,0.1061,1,0,PA,other,1,7
LOAN_0002837,2023-12-09,78,83663,631,7,0.25,Personal,15794.02,60,0.2391,0,0,NY,debt_consolidation,1,6
LOAN_0002838,2024-04-03,36,45231,561,1,0.228,Auto,68389.25,48,0.2503,0,0,CA,business,0,4
LOAN_0002839,2023-11-04,60,38845,769,10,0.432,Personal,7849.78,36,0.1062,1,0,NC,debt_consolidation,0,2
LOAN_0002840,2024-02-11,30,31207,710,0,0.193,Mortgage,102074.45,300,0.0841,0,0,TX,home_improvement,1,5
LOAN_0002841,2025-02-18,18,43350,850,0,0.258,Auto,69268.32,72,0.03,0,0,IL,vacation,1,6
LOAN_0002842,2024-10-31,71,142080,769,1,0.069,Auto,39206.37,48,0.0343,1,0,PA,education,0,5
LOAN_0002843,2023-10-20,48,32558,850,11,0.313,Auto,75489.58,72,0.03,1,0,IL,vacation,0,6
LOAN_0002844,2025-03-25,61,30752,481,1,0.263,Mortgage,130648.14,360,0.3089,0,0,NC,medical,0,8
LOAN_0002845,2023-10-27,35,44927,787,5,0.522,Mortgage,149262.69,360,0.03,1,0,NC,vacation,1,30
LOAN_0002846,2025-06-08,39,25835,614,0,0.52,Mortgage,121499.54,240,0.1803,0,0,MI,debt_consolidation,1,1
LOAN_0002847,2025-02-13,33,27392,850,3,0.469,Mortgage,127751.31,300,0.03,0,0,MI,debt_consolidation,1,4
LOAN_0002848,2024-10-15,27,128094,675,0,0.439,Personal,35061.36,24,0.1986,1,0,TX,education,1,4
LOAN_0002849,2025-04-11,41,73013,521,9,0.427,Auto,35058.32,48,0.2977,0,0,FL,vacation,1,4
LOAN_0002850,2025-03-06,32,308411,619,2,0.164,Mortgage,365860.2,240,0.16,0,0,IL,home_improvement,0,2
LOAN_0002851,2025-02-04,40,58505,779,8,0.334,Mortgage,175863.56,360,0.03,1,0,GA,business,0,4
LOAN_0002852,2025-05-07,33,20000,537,4,0.203,Mortgage,98164.04,360,0.2446,0,0,CA,business,1,5
LOAN_0002853,2025-04-26,38,31974,523,2,0.176,Business,111246.48,84,0.2994,0,0,TX,business,0,5
LOAN_0002854,2025-06-05,33,78863,517,10,0.197,Auto,32238.84,72,0.3083,0,0,GA,education,1,4
LOAN_0002855,2024-09-30,52,98311,723,5,0.386,Auto,28221.68,36,0.0953,1,0,IL,vacation,1,23
LOAN_0002856,2024-03-11,18,43862,695,0,0.126,Student,31888.56,120,0.0954,1,0,CA,medical,0,4
LOAN_0002857,2024-03-17,43,58071,676,10,0.13,Mortgage,109476.19,300,0.1049,1,0,FL,home_improvement,1,4
LOAN_0002858,2024-12-22,18,31840,850,0,0.228,Student,11092.8,120,0.03,1,0,IL,debt_consolidation,1,0
LOAN_0002859,2024-09-24,35,70172,714,0,0.203,Mortgage,304705.8,240,0.073,1,1,TX,business,1,1
LOAN_0002860,2025-03-06,27,74185,725,9,0.249,Personal,38219.08,60,0.1541,1,0,NC,business,0,3
LOAN_0002861,2024-11-29,37,74223,670,0,0.255,Personal,5124.46,24,0.194,0,0,TX,education,1,3
LOAN_0002862,2023-10-31,55,56480,766,7,0.241,Personal,47483.76,60,0.1054,1,0,TX,home_improvement,1,2
LOAN_0002863,2024-10-02,53,61339,792,2,0.136,Mortgage,266052.22,360,0.03,1,0,NY,other,0,0
LOAN_0002864,2024-07-16,21,20391,842,9,0.438,Auto,62256.91,48,0.03,0,0,NC,business,1,12
LOAN_0002865,2024-12-11,24,69200,768,1,0.189,Personal,22500.36,60,0.1015,0,0,IL,home_improvement,0,2
LOAN_0002866,2025-05-23,42,81195,717,6,0.238,Mortgage,294845.88,180,0.0661,1,0,OH,debt_consolidation,0,12
LOAN_0002867,2024-12-29,29,77465,598,3,0.04,Auto,78099.97,72,0.2065,1,0,IL,vacation,1,1
LOAN_0002868,2025-06-19,37,61213,667,5,0.255,Mortgage,284453.02,360,0.1221,1,1,GA,home_improvement,1,1
LOAN_0002869,2025-08-28,66,30622,581,11,0.098,Mortgage,109335.2,240,0.2108,1,0,GA,business,1,1
LOAN_0002870,2024-09-25,50,85296,731,10,0.101,Mortgage,327120.0,300,0.0709,1,1,IL,education,1,5
LOAN_0002871,2023-10-22,18,224239,776,2,0.426,Personal,26677.82,24,0.0746,1,0,CA,home_improvement,1,4
LOAN_0002872,2023-10-17,51,28151,555,0,0.031,Personal,23106.02,48,0.3271,0,0,FL,education,1,4
LOAN_0002873,2024-01-19,29,46853,762,0,0.227,Auto,16610.95,60,0.0477,0,0,FL,vacation,1,0
LOAN_0002874,2024-08-13,39,81123,743,2,0.606,Auto,41448.28,48,0.0692,1,0,OH,medical,0,5
LOAN_0002875,2024-11-13,25,30556,625,0,0.35,Student,42472.3,120,0.1599,0,0,PA,medical,1,4
LOAN_0002876,2024-08-10,76,82091,842,0,0.781,Business,140759.43,24,0.03,1,0,OH,other,1,2
LOAN_0002877,2024-06-04,24,47896,726,7,0.105,Personal,48981.02,24,0.1447,1,0,TX,vacation,1,0
LOAN_0002878,2024-07-06,31,119307,696,1,0.211,Auto,74432.84,48,0.1096,0,0,CA,other,0,2
LOAN_0002879,2025-08-14,30,95065,714,2,0.064,Mortgage,312261.47,240,0.0875,0,0,CA,other,0,1
LOAN_0002880,2025-04-29,56,108579,767,0,0.14,Mortgage,118359.07,300,0.03,1,0,IL,business,0,1
LOAN_0002881,2024-10-28,64,96892,649,13,0.226,Business,175434.54,24,0.1732,1,1,OH,debt_consolidation,0,0
LOAN_0002882,2024-02-28,32,43807,661,3,0.387,Auto,65032.64,72,0.1413,0,0,NC,medical,1,1
LOAN_0002883,2025-06-07,52,28107,469,8,0.071,Auto,49642.81,60,0.3613,0,0,OH,debt_consolidation,1,12
LOAN_0002884,2025-02-17,20,37913,610,0,0.393,Personal,45519.07,24,0.2677,0,0,PA,debt_consolidation,1,6
LOAN_0002885,2024-01-07,59,52244,675,2,0.643,Auto,64731.71,60,0.1322,0,0,OH,education,0,6
LOAN_0002886,2025-02-16,61,64913,692,7,0.196,Student,41173.23,120,0.0975,1,0,OH,other,1,1
LOAN_0002887,2024-07-27,29,79826,596,3,0.156,Personal,41114.48,36,0.2793,1,0,GA,education,1,3
LOAN_0002888,2025-03-01,49,133832,660,3,0.152,Mortgage,292205.46,360,0.1285,1,0,GA,education,1,2
LOAN_0002889,2025-01-28,62,62725,475,12,0.113,Mortgage,280235.62,180,0.3036,1,1,NY,debt_consolidation,1,0
LOAN_0002890,2024-05-20,44,46853,514,16,0.035,Personal,10877.89,36,0.3657,0,0,NC,debt_consolidation,1,1
LOAN_0002891,2023-10-20,37,57036,680,4,0.471,Student,57423.68,240,0.104,1,0,PA,education,0,1
LOAN_0002892,2025-06-02,45,80425,741,2,0.469,Mortgage,193869.5,360,0.0533,1,1,FL,medical,1,0
LOAN_0002893,2023-09-21,26,107176,496,4,0.279,Student,88665.49,240,0.2902,0,0,PA,medical,0,1
LOAN_0002894,2024-11-15,55,48322,632,7,0.194,Auto,42153.23,48,0.1737,1,0,GA,business,1,5
LOAN_0002895,2024-09-10,58,63919,843,0,0.093,Business,242691.6,84,0.03,1,0,NC,vacation,1,2
LOAN_0002896,2023-11-15,18,21436,729,17,0.757,Student,98692.55,180,0.0749,1,0,MI,education,1,1
LOAN_0002897,2024-01-06,18,56315,779,16,0.439,Personal,43841.75,24,0.0767,1,0,TX,business,1,7
LOAN_0002898,2024-03-10,33,20000,542,10,0.247,Mortgage,98709.75,300,0.2391,0,0,NY,debt_consolidation,1,5
LOAN_0002899,2024-02-11,39,56238,652,17,0.144,Business,44000.54,48,0.194,1,1,TX,debt_consolidation,1,4
LOAN_0002900,2025-08-10,55,28684,549,1,0.33,Student,26222.46,240,0.2397,0,0,MI,debt_consolidation,0,9
LOAN_0002901,2024-07-09,43,40708,662,1,0.433,Mortgage,119832.57,240,0.1124,0,0,MI,business,0,5
LOAN_0002902,2025-02-12,26,59978,628,7,0.399,Personal,16123.79,24,0.2411,1,0,FL,home_improvement,0,5
LOAN_0002903,2024-08-31,40,47437,721,6,0.627,Student,56397.46,180,0.0819,0,0,MI,vacation,1,2
LOAN_0002904,2025-04-23,34,69985,603,5,0.111,Mortgage,136691.69,300,0.1868,0,0,GA,vacation,1,2
LOAN_0002905,2024-04-16,40,20085,586,3,0.379,Auto,77141.8,48,0.2271,0,0,NC,vacation,1,1
LOAN_0002906,2024-04-27,61,123426,658,6,0.075,Mortgage,473849.33,240,0.1262,1,0,GA,other,1,2
LOAN_0002907,2024-01-10,32,36439,713,2,0.314,Personal,45256.35,36,0.1669,1,0,NC,vacation,1,2
LOAN_0002908,2024-03-30,56,50596,572,2,0.414,Auto,37207.34,72,0.2515,0,0,OH,other,1,2
LOAN_0002909,2024-04-04,32,60442,540,1,0.449,Auto,52593.16,72,0.2648,0,0,FL,home_improvement,1,0
LOAN_0002910,2024-12-04,31,118772,540,0,0.145,Mortgage,454246.08,180,0.2512,0,0,TX,debt_consolidation,1,0
LOAN_0002911,2024-07-30,39,26614,850,4,0.267,Personal,46446.99,60,0.03,0,0,FL,vacation,0,1
LOAN_0002912,2025-06-16,28,141299,624,2,0.269,Personal,23324.4,48,0.2616,1,0,FL,education,1,1
LOAN_0002913,2024-01-10,22,44417,850,18,0.416,Personal,27754.63,24,0.03,1,1,CA,medical,1,4
LOAN_0002914,2023-09-06,56,46418,654,5,0.262,Mortgage,135468.01,360,0.1394,0,0,IL,home_improvement,1,2
LOAN_0002915,2024-02-03,18,105086,795,1,0.262,Personal,10119.22,24,0.0825,0,0,PA,home_improvement,1,3
LOAN_0002916,2025-01-18,71,20000,579,1,0.083,Personal,24456.78,48,0.293,0,0,FL,vacation,1,0
LOAN_0002917,2024-12-06,40,62684,561,1,0.347,Mortgage,248224.55,240,0.2394,1,0,NC,other,1,3
LOAN_0002918,2024-07-28,38,23102,671,0,0.281,Student,61624.77,180,0.1312,0,0,IL,education,0,1
LOAN_0002919,2025-06-03,41,85428,593,3,0.122,Auto,39291.44,48,0.2289,0,0,OH,other,0,0
LOAN_0002920,2025-08-07,30,65029,850,3,0.336,Auto,31334.12,72,0.03,0,0,NC,debt_consolidation,0,0
LOAN_0002921,2023-11-20,23,53570,733,12,0.096,Personal,42362.19,48,0.1159,1,0,PA,medical,1,8
LOAN_0002922,2023-09-22,41,32820,701,5,0.174,Auto,17687.18,36,0.102,1,0,FL,business,0,0
LOAN_0002923,2025-04-28,33,35929,518,9,0.157,Personal,46943.12,48,0.3373,1,0,FL,vacation,1,4
LOAN_0002924,2024-10-21,52,35456,640,2,0.135,Mortgage,110037.75,300,0.1498,0,0,TX,education,1,0
LOAN_0002925,2024-09-23,67,48962,697,3,0.09,Business,59480.36,84,0.1392,1,0,TX,other,1,13
LOAN_0002926,2024-01-12,38,47401,646,0,0.175,Auto,17178.08,60,0.1373,0,0,OH,vacation,0,2
LOAN_0002927,2025-07-26,76,61809,710,3,0.356,Auto,30016.15,36,0.0999,1,0,NY,business,1,5
LOAN_0002928,2025-05-16,18,32326,585,3,0.159,Personal,5003.98,60,0.2799,1,0,IL,home_improvement,1,2
LOAN_0002929,2024-03-07,26,45971,639,0,0.366,Personal,35720.94,36,0.2482,0,0,OH,medical,1,8
LOAN_0002930,2024-02-09,18,28149,586,2,0.137,Personal,7559.87,48,0.2712,0,0,CA,debt_consolidation,0,1
LOAN_0002931,2025-03-23,53,141980,544,1,0.047,Business,171307.61,24,0.2922,1,1,OH,business,0,9
LOAN_0002932,2024-06-12,26,20740,818,0,0.298,Student,12670.62,180,0.03,1,0,GA,debt_consolidation,1,2
LOAN_0002933,2023-11-23,46,20793,792,3,0.194,Auto,66107.74,36,0.03,0,0,TX,business,1,1
LOAN_0002934,2023-10-29,42,62224,599,12,0.147,Auto,46476.36,72,0.2287,0,0,GA,business,1,1
LOAN_0002935,2024-06-25,44,77649,704,1,0.482,Auto,49865.02,72,0.1137,1,0,NY,medical,1,3
LOAN_0002936,2024-06-26,27,90592,743,4,0.426,Student,97781.72,120,0.063,1,0,FL,medical,1,4
LOAN_0002937,2025-06-16,38,81330,805,3,0.125,Student,97830.8,120,0.03,1,0,CA,business,1,2
LOAN_0002938,2024-11-11,51,59595,850,2,0.23,Personal,39521.63,24,0.03,1,0,OH,medical,1,2
LOAN_0002939,2024-01-29,18,25514,636,2,0.299,Student,39007.12,240,0.1676,0,0,IL,business,1,1
LOAN_0002940,2025-07-01,29,27125,657,16,0.323,Personal,10929.91,24,0.2172,0,0,OH,education,0,6
LOAN_0002941,2025-02-19,44,173924,618,3,0.185,Personal,14361.75,48,0.2541,0,0,IL,medical,1,6
LOAN_0002942,2025-08-22,20,23519,599,0,0.39,Student,61062.41,120,0.2107,0,0,NC,vacation,0,1
LOAN_0002943,2024-04-04,57,30870,746,9,0.371,Personal,19589.35,24,0.1118,1,0,IL,vacation,1,3
LOAN_0002944,2024-04-26,30,116902,801,3,0.613,Mortgage,132586.09,180,0.03,0,0,OH,home_improvement,0,0
LOAN_0002945,2024-01-05,65,65196,850,1,0.246,Student,68693.37,240,0.03,1,0,CA,education,1,8
LOAN_0002946,2024-07-24,43,59414,617,4,0.682,Business,143846.58,60,0.2103,0,0,GA,medical,0,2
LOAN_0002947,2024-04-17,33,101340,598,6,0.26,Business,225906.67,48,0.2396,1,0,GA,education,1,0
LOAN_0002948,2024-09-24,37,28408,342,0,0.379,Auto,72906.38,60,0.4685,0,0,NC,home_improvement,1,0
LOAN_0002949,2024-03-25,27,29632,506,11,0.124,Auto,40018.33,72,0.3197,0,0,IL,debt_consolidation,1,0
LOAN_0002950,2025-01-09,27,52989,672,4,0.085,Personal,29554.78,36,0.197,1,0,NC,debt_consolidation,0,5
LOAN_0002951,2023-10-30,27,49106,718,7,0.038,Auto,23703.73,60,0.0799,1,0,IL,medical,0,0
LOAN_0002952,2024-08-12,49,93355,652,15,0.067,Personal,6642.28,48,0.2156,0,0,NC,home_improvement,0,5
LOAN_0002953,2023-09-21,57,77254,736,2,0.437,Mortgage,197786.47,240,0.0614,1,0,TX,other,0,2
LOAN_0002954,2023-10-19,27,106823,654,6,0.222,Auto,16682.79,36,0.1591,1,0,FL,debt_consolidation,1,2
LOAN_0002955,2024-04-01,34,50599,634,2,0.083,Auto,29163.51,36,0.1856,1,0,TX,other,1,11
LOAN_0002956,2025-02-16,48,108726,491,12,0.691,Auto,69158.69,72,0.3317,0,0,NY,education,1,2
